query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
How can I update my email for account alerts?,NBE.Core.SelfServices,Self-Services,,,true,,
Update my email address for account notifications.,NBE.Core.SelfServices,Self-Services,,,true,,
Where can I find my IBAN number?,NBE.Core.SelfServices,Self-Services,,,true,,
What is the IBAN code for my account?,NBE.Core.SelfServices,Self-Services,,,true,,
Can you help me find my IBAN number?,NBE.Core.SelfServices,Self-Services,,,true,,
What are personal loan conditions and required documents,ANS.FAQs.personal.loan.condit.req.document,FAQ: What are personal loan conditions and required documents?,,You can know the conditions and the required documents according to the customer's segment by visiting our website: www.nbe.com,true,,
What are personal loan conditions and required documents?,ANS.FAQs.personal.loan.condit.req.document,FAQ: What are personal loan conditions and required documents?,,You can know the conditions and the required documents according to the customer's segment by visiting our website: www.nbe.com,true,,
What are the types of debit cards issued for retail customers?,ANS.FAQs.debit.cards.type.issu.ret.custom,FAQ: What are the types of debit cards issued for retail customers?,,"Debit cards are classified into several tiers: (Meeza, Classic, Gold, Platinum, World, World Elite).",true,,
What are the types of debit cards issued for retail customers,ANS.FAQs.debit.cards.type.issu.ret.custom,FAQ: What are the types of debit cards issued for retail customers?,,"Debit cards are classified into several tiers: (Meeza, Classic, Gold, Platinum, World, World Elite).",true,,
What are the debit card services available through Al Ahly Net/ NBE Mobile,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail,FAQ: What are the debit card services available through Al Ahly Net/ NBE Mobile?,,"�	Activate new/renewed debit card.
�	Request new PIN.
�   Reset the number of failed attempts to zero to enter the PIN .
�	Stop the current card and issue a new one.",true,,
What are the debit card services available through Al Ahly Net/ NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail,FAQ: What are the debit card services available through Al Ahly Net/ NBE Mobile?,,"�	Activate new/renewed debit card.
�	Request new PIN.
�   Reset the number of failed attempts to zero to enter the PIN .
�	Stop the current card and issue a new one.",true,,
What are NBE's customers' segmentation criteria?,ANS.FAQs.alAhlyPlatinum.services.s.custom.segment.criteria,FAQ: What are NBE's customers' segmentation criteria?,,"Customers are segmented as per 3 criteria: 
1) Customer's total assets under management (AUMs): Customers are segmented based on their least credit balance for 3 consecutive months, in case a customer booked a Term Deposit/ Deposit with a tenor more than 3 months, they are segmented directly. The balances shall be in EGP or their equivalents in foreign currencies. 

2) Related customers ""Customer's family"": Platinum Plus and Platinum Elite customers can add family members such as their spouse and children ""first degree relationship"" to benefit from the non-financial advantages of the Platinum segment. These services will be launched gradually. A guardian father or mother will benefit from these advantages in case their minor is eligible to be within the Platinum Plus or Platinum Elite. 

3) VIP: Customers segmented as VIPs can benefit from the non-financial advantages of the Platinum segment from the first day, on a case by case basis, subject to the approval of the Retail Banking CEO.",true,,
What are NBE's customers' segmentation criteria,ANS.FAQs.alAhlyPlatinum.services.s.custom.segment.criteria,FAQ: What are NBE's customers' segmentation criteria?,,"Customers are segmented as per 3 criteria: 
1) Customer's total assets under management (AUMs): Customers are segmented based on their least credit balance for 3 consecutive months, in case a customer booked a Term Deposit/ Deposit with a tenor more than 3 months, they are segmented directly. The balances shall be in EGP or their equivalents in foreign currencies. 

2) Related customers ""Customer's family"": Platinum Plus and Platinum Elite customers can add family members such as their spouse and children ""first degree relationship"" to benefit from the non-financial advantages of the Platinum segment. These services will be launched gradually. A guardian father or mother will benefit from these advantages in case their minor is eligible to be within the Platinum Plus or Platinum Elite. 

3) VIP: Customers segmented as VIPs can benefit from the non-financial advantages of the Platinum segment from the first day, on a case by case basis, subject to the approval of the Retail Banking CEO.",true,,
Is there a phone number I can call to reach the bank's bus branch?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Are there any promotions available at the bank's bus branch?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
i want to know about digital banking,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Can you tell me how to get to the bank's bus branch?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
digital banking available,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Is it possible to customize the design and branding of the POS/QR code payment screen for my business?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
digital banking,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Can I use the corporate POS/QR code payment system for both in-store and online transactions?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
what is digital banking,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Are there any limits on the amount or frequency of transactions with the corporate POS/QR code payment system?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Where can I find the bus branch for the bank?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
What are the fees and requirements for using the corporate POS/QR code payment system?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Can I open an account at the bank's bus branch?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
What services are available at the bank's bus branch?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Find me the nearest bus branch for the bank.,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Can I get a demo of the corporate POS/QR code payment system before signing up?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
How can I set up POS/QR code payments for my business with your bank?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Are there any promotions or discounts available for using the corporate POS/QR code payment system?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
I want to know the location of the bank's bus branch.,NBE.Core.DigitalBanking,Digital Banking,,,true,,
How does the corporate POS/QR code payment system integrate with my existing accounting and inventory management systems?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
What are the hours of operation for the bank's bus branch?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
What kind of reporting and analytics are available with the corporate POS/QR code payment system?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
How secure is the corporate POS/QR code payment system?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Do I need an appointment to visit the bank's bus branch?,NBE.Core.DigitalBanking,Digital Banking,,,true,,
Can debit and credit transactions be viewed separately,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.credit.transact.view.separ,FAQ: Can debit and credit transactions be viewed separately?,,"Yes, you can view debit transactions only or credit transactions only by choosing the transaction type from the drop down menu on the �Account Activity� screen.",true,,
Can debit and credit transactions be viewed separately?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.credit.transact.view.separ,FAQ: Can debit and credit transactions be viewed separately?,,"Yes, you can view debit transactions only or credit transactions only by choosing the transaction type from the drop down menu on the �Account Activity� screen.",true,,
Can I track the status of the submitted loan application?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.statu.submit.loan.app,FAQ: Can I track the status of the submitted loan application?,,"You can track the loan status by going to the menu, and clicking on �Loan/Credit Card Application�, then clicking on �Track Application� to view the application status.",true,,
Can I track the status of the submitted loan application,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.statu.submit.loan.app,FAQ: Can I track the status of the submitted loan application?,,"You can track the loan status by going to the menu, and clicking on �Loan/Credit Card Application�, then clicking on �Track Application� to view the application status.",true,,
How long does it take to process any request to open/redeem/amend certificates/deposits via Al Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,FAQ: How long does it take to process any request to open/redeem/amend certificates/deposits via Al Ahly Net?,,All requests are processed in real time online.,true,,
How long does it take to process any request to open/redeem/amend certificates/deposits via Al Ahly Net,ANS.FAQs.alAhlyNet.nbe.mobile.ret.long.process.request.open.redeem.amend.cert.deposit,FAQ: How long does it take to process any request to open/redeem/amend certificates/deposits via Al Ahly Net?,,All requests are processed in real time online.,true,,
Information required in the subscription applicatio,ANS.FAQs.alAhlyE-Shopping.info.req.subscript.app,FAQ: Information required in the subscription application,,Name- name of the commercial entity- phone number- merchant's business activity- governorate-if an account is held with the National Bank of Egypt,true,,
Information required in the subscription application,ANS.FAQs.alAhlyE-Shopping.info.req.subscript.app,FAQ: Information required in the subscription application,,Name- name of the commercial entity- phone number- merchant's business activity- governorate-if an account is held with the National Bank of Egypt,true,,
Can the card be used for online shopping?,ANS.FAQs.debit.cards.card.us.onlin.shop,FAQ: Can the card be used for Online shopping?,,"Yes, the card can be used for online shopping inside or outside Egypt.",true,,
Can the card be used for online shopping,ANS.FAQs.debit.cards.card.us.onlin.shop,FAQ: Can the card be used for Online shopping?,,"Yes, the card can be used for online shopping inside or outside Egypt.",true,,
How to opt out of the service?,ANS.FAQs.alAhlyPlatinum.services.opt,FAQ: How to opt out of the service?,,"Please visit the nearest branch or call 19523. Alternatively, you can contact the assigned relationship manager to opt out of Platinum Plus/ Platinum Elite/ Platinum membership.",true,,
How to opt out of the service,ANS.FAQs.alAhlyPlatinum.services.opt,FAQ: How to opt out of the service?,,"Please visit the nearest branch or call 19523. Alternatively, you can contact the assigned relationship manager to opt out of Platinum Plus/ Platinum Elite/ Platinum membership.",true,,
Can money be transferred to an e-wallet with another bank?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.monei.transfer.e.wallet.bank,FAQ: Can money be transferred to an e-wallet with another bank?,,"Yes, you can transfer money to e-wallets inside/outside NBE.",true,,
Can money be transferred to an e-wallet with another bank,ANS.FAQs.alAhlyNet.nbe.mobile.ret.monei.transfer.e.wallet.bank,FAQ: Can money be transferred to an e-wallet with another bank?,,"Yes, you can transfer money to e-wallets inside/outside NBE.",true,,
Can credit card payments be made through debit cards?,ANS.FAQs.debit.cards.credit.card.payment.made,FAQ: Can credit card payments be made through debit cards?,,Payments of only the customer's credit cards linked to the his/her debit card can be made.,true,,
Can credit card payments be made through debit cards,ANS.FAQs.debit.cards.credit.card.payment.made,FAQ: Can credit card payments be made through debit cards?,,Payments of only the customer's credit cards linked to the his/her debit card can be made.,true,,
Can a supplementary card be issued,ANS.FAQs.debit.cards.supplementari.card.issu,FAQ: Can a supplementary card be issued?,,"Yes, a supplementary card can be issued.",true,,
Can a supplementary card be issued?,ANS.FAQs.debit.cards.supplementari.card.issu,FAQ: Can a supplementary card be issued?,,"Yes, a supplementary card can be issued.",true,,
Can foreign remittances be received on the card?,ANS.FAQs.prepaid.cards.foreign.remitt.receiv.card,FAQ: Can foreign remittances be received on the card?,,"Yes, foreign remittances can be received on prepaid cards.",true,,
Can foreign remittances be received on the card,ANS.FAQs.prepaid.cards.foreign.remitt.receiv.card,FAQ: Can foreign remittances be received on the card?,,"Yes, foreign remittances can be received on prepaid cards.",true,,
Can a cheque book be issued,ANS.FAQs.al.ahly.payroll.card.program.chequ.book.issu,FAQ: Can a cheque book be issued?,,Cheque books are not available.,true,,
Can a cheque book be issued?,ANS.FAQs.al.ahly.payroll.card.program.chequ.book.issu,FAQ: Can a cheque book be issued?,,Cheque books are not available.,true,,
Are debit card services available for both the original and supplementary cards?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail.origin.supplementari.card,FAQ: Are debit card services available for both the original and supplementary cards?,,"Yes, debit card services are available for both the original and supplementary cards.",true,,
Are debit card services available for both the original and supplementary cards,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail.origin.supplementari.card,FAQ: Are debit card services available for both the original and supplementary cards?,,"Yes, debit card services are available for both the original and supplementary cards.",true,,
What are the terms & conditions of Personal Loans,ANS.FAQs.personal.loan.term.condit.loan,FAQ: What are the terms & conditions of Personal Loans?,,You can review Personal Loan terms & conditions by visiting our website: www.nbe.com,true,,
What are the terms & conditions of Personal Loans?,ANS.FAQs.personal.loan.term.condit.loan,FAQ: What are the terms & conditions of Personal Loans?,,You can review Personal Loan terms & conditions by visiting our website: www.nbe.com,true,,
How can I get a residential unit through the Mortgage Finance initiative,ANS.FAQs.mortgage.finance.residenti.unit.initi,FAQ: How can I get a residential unit through the Mortgage Finance initiative?,,You can either apply to the Mortgage Finance Fund (its advertisements) or head to one of NBE branches for mortgage finance to purchase a ready-to-move unit.,true,,
How can I get a residential unit through the Mortgage Finance initiative?,ANS.FAQs.mortgage.finance.residenti.unit.initi,FAQ: How can I get a residential unit through the Mortgage Finance initiative?,,You can either apply to the Mortgage Finance Fund (its advertisements) or head to one of NBE branches for mortgage finance to purchase a ready-to-move unit.,true,,
Can a prepaid card be issued for foreigners,ANS.FAQs.prepaid.cards.card.issu.foreign,FAQ: Can a prepaid card be issued for foreigners?,,"Yes, a Meeza prepaid card can be issued for foreigners but it may only be used locally,",true,,
Can a prepaid card be issued for foreigners?,ANS.FAQs.prepaid.cards.card.issu.foreign,FAQ: Can a prepaid card be issued for foreigners?,,"Yes, a Meeza prepaid card can be issued for foreigners but it may only be used locally,",true,,
How can I redeem my AL-AHLY Points to Mobile top up?,ANS.FAQs.alAhlyPoints.redeem.mobil.top,FAQ: How can I redeem my AL-AHLY Points to Mobile top up?,,"The customer redeems the points personally through the program's website www.alahlypoints.com and the customer service role is limited to replying to the customers inquiries. 
National Bank of Egypt is not liable for any incorrect mobile number used.",true,,
How can I redeem my AL-AHLY Points to Mobile top up,ANS.FAQs.alAhlyPoints.redeem.mobil.top,FAQ: How can I redeem my AL-AHLY Points to Mobile top up?,,"The customer redeems the points personally through the program's website www.alahlypoints.com and the customer service role is limited to replying to the customers inquiries. 
National Bank of Egypt is not liable for any incorrect mobile number used.",true,,
Can all types of certificates/deposits in different currencies be viewed,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,FAQ: Can all types of certificates/deposits in different currencies be viewed?,,"Yes, log in and click on �Accounts� then �Certificates/Deposits Details� from the side menu.",true,,
Can all types of certificates/deposits in different currencies be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.cert.deposit.differ.currenc.view,FAQ: Can all types of certificates/deposits in different currencies be viewed?,,"Yes, log in and click on �Accounts� then �Certificates/Deposits Details� from the side menu.",true,,
Can Al Ahly Mobile be used in carrying out the financial transactions of a corporate customer,ANS.FAQs.alAhlyNet.nbe.mobile.corp.us.carri.financi.transact.corp.custom,FAQ:  Can Al Ahly Mobile be used in carrying out the financial transactions of a corporate customer?,,"Yes, it can be used.",true,,
Can Al Ahly Mobile be used in carrying out the financial transactions of a corporate customer?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.us.carri.financi.transact.corp.custom,FAQ:  Can Al Ahly Mobile be used in carrying out the financial transactions of a corporate customer?,,"Yes, it can be used.",true,,
How can the card be received after issuance?,ANS.FAQs.corp.credit.cards.card.receiv.issuanc,FAQ: How can the card be received after issuance?,,The card can be received through the courier or at the branch.,true,,
How can the card be received after issuance,ANS.FAQs.corp.credit.cards.card.receiv.issuanc,FAQ: How can the card be received after issuance?,,The card can be received through the courier or at the branch.,true,,
How much is the balance inquiry fee from ATMs of other local banks?,ANS.FAQs.corp.debit.cards.balanc.inquiri.fee.atm.local.bank,FAQ: How much is the balance inquiry fee from ATMs of other local banks?,,EGP 1.5/inquiry.,true,,
How much is the balance inquiry fee from ATMs of other local banks,ANS.FAQs.corp.debit.cards.balanc.inquiri.fee.atm.local.bank,FAQ: How much is the balance inquiry fee from ATMs of other local banks?,,EGP 1.5/inquiry.,true,,
How much is the card renewal fee,ANS.FAQs.corp.debit.cards.card.renew.fee,FAQ: How much is the Card renewal fee?,,The card renewal fee is EGP 50 p.a.,true,,
How much is the card renewal fee?,ANS.FAQs.corp.debit.cards.card.renew.fee,FAQ: How much is the Card renewal fee?,,The card renewal fee is EGP 50 p.a.,true,,
What is the maximum number of users for a single corporate customer?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.max.number.user.singl.corp.custom,FAQ:  What is the maximum number of users for a single corporate customer?,,There is no maximum limit for the number of corporate users including makers and checkers.,true,,
What is the maximum number of users for a single corporate customer,ANS.FAQs.alAhlyNet.nbe.mobile.corp.max.number.user.singl.corp.custom,FAQ:  What is the maximum number of users for a single corporate customer?,,There is no maximum limit for the number of corporate users including makers and checkers.,true,,
How can I link any NBE card to the wallet?,ANS.FAQs.alAhlyPhoneCash.link.card.wallet,FAQ: How can I link any NBE card to the wallet?,,"Click ""My wallet"" tab from the application, click ""My cards"", then click on the plus ""+"" icon and insert your NBE card details.",true,,
How can I link any NBE card to the wallet,ANS.FAQs.alAhlyPhoneCash.link.card.wallet,FAQ: How can I link any NBE card to the wallet?,,"Click ""My wallet"" tab from the application, click ""My cards"", then click on the plus ""+"" icon and insert your NBE card details.",true,,
Can the card be used for online shopping?,ANS.FAQs.corp.debit.cards.card.us.onlin.shop,FAQ: Can the card be used for online shopping?,,"Yes, the card can be used for online shopping inside Egypt.",true,,
Can the card be used for online shopping,ANS.FAQs.corp.debit.cards.card.us.onlin.shop,FAQ: Can the card be used for online shopping?,,"Yes, the card can be used for online shopping inside Egypt.",true,,
How can I apply for a personal loan,ANS.FAQs.personal.loan.appli,FAQ: How can I apply for a personal loan?,,"To apply for a personal loan, you can visit the nearest NBE branch or use our NBE e-channels.",true,,
How can I apply for a personal loan?,ANS.FAQs.personal.loan.appli,FAQ: How can I apply for a personal loan?,,"To apply for a personal loan, you can visit the nearest NBE branch or use our NBE e-channels.",true,,
Can financial transactions be printed,ANS.FAQs.alAhlyNet.nbe.mobile.ret.financi.transact.print,FAQ: Can financial transactions be printed?,,"Yes, you can print and save a statement of the account activity in PDF format.",true,,
Can financial transactions be printed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.financi.transact.print,FAQ: Can financial transactions be printed?,,"Yes, you can print and save a statement of the account activity in PDF format.",true,,
What is the maximum age at loan maturity?,ANS.FAQs.personal.loan.max.ag.matur,FAQ: What is the maximum age at loan maturity?,,60 years at loan maturity and may extend to 65 years according to the customer's segment.,true,,
What is the maximum age at loan maturity,ANS.FAQs.personal.loan.max.ag.matur,FAQ: What is the maximum age at loan maturity?,,60 years at loan maturity and may extend to 65 years according to the customer's segment.,true,,
What is the card grace period,ANS.FAQs.corp.credit.cards.card.grace.period,FAQ: What is the card grace period?,,The grace period is up to 55 days for purchases only.,true,,
What is the card grace period?,ANS.FAQs.corp.credit.cards.card.grace.period,FAQ: What is the card grace period?,,The grace period is up to 55 days for purchases only.,true,,
"I do not have a mutual fund account, how can an account be created",ANS.FAQs.alAhlyNet.nbe.mobile.corp.not.mutual.fund.acc.account.creat,"FAQ: I do not have a mutual fund account, how can an account be created?",,"You can create an investment account for the first time by selecting ""Mutual Funds"", clicking on ""Place Orders"" then ""Purchase Mutual Funds"" to be directed to the page of opening investment accounts in order to select the accounts to be linked to the investment account.",true,,
"I do not have a mutual fund account, how can an account be created?",ANS.FAQs.alAhlyNet.nbe.mobile.corp.not.mutual.fund.acc.account.creat,"FAQ: I do not have a mutual fund account, how can an account be created?",,"You can create an investment account for the first time by selecting ""Mutual Funds"", clicking on ""Place Orders"" then ""Purchase Mutual Funds"" to be directed to the page of opening investment accounts in order to select the accounts to be linked to the investment account.",true,,
Benefits obtained by the merchant when subscribing to Al Ahly e-Shoppin,ANS.FAQs.alAhlyE-Shopping.benefit.obtain.merchant.when.subscrib,FAQ: Benefits obtained by the merchant when subscribing to Al Ahly e-Shopping,,"Installments: this service allows NBE credit card holders to pay for their purchases in installments over specific periods determined by the merchant in agreement with the Bank.

 Merchant gateway allows the merchant to check all the details of the transactions made via the e-payment gateway.

Receive daily statements of the transaction made on the merchant's account.

Successful settlement of the transactions executed via the e-payment gateway in 48 hours.",true,,
Benefits obtained by the merchant when subscribing to Al Ahly e-Shopping,ANS.FAQs.alAhlyE-Shopping.benefit.obtain.merchant.when.subscrib,FAQ: Benefits obtained by the merchant when subscribing to Al Ahly e-Shopping,,"Installments: this service allows NBE credit card holders to pay for their purchases in installments over specific periods determined by the merchant in agreement with the Bank.

 Merchant gateway allows the merchant to check all the details of the transactions made via the e-payment gateway.

Receive daily statements of the transaction made on the merchant's account.

Successful settlement of the transactions executed via the e-payment gateway in 48 hours.",true,,
Can all types of loans be displayed,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.loan.displai,FAQ: Can all types of loans be displayed?,,"Yes, by logging in then going to the menu>Accounts>Loans and Finances",true,,
Can all types of loans be displayed?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.type.loan.displai,FAQ: Can all types of loans be displayed?,,"Yes, by logging in then going to the menu>Accounts>Loans and Finances",true,,
Can debit cards be used for government payments?,ANS.FAQs.debit.cards.us.govern.payment,FAQ: Can debit cards be used for government payments?,,"Yes, government payments can be made through debit cards.",true,,
Can debit cards be used for government payments,ANS.FAQs.debit.cards.us.govern.payment,FAQ: Can debit cards be used for government payments?,,"Yes, government payments can be made through debit cards.",true,,
When is the card deactivated?,ANS.FAQs.credit.cards.ret.when.card.deactiv,FAQ: When is the card deactivated?,,When the customer fails to make the required minimum payment for two consecutive months. The card shall be reactivated within 24 working hours after the total minimum payment is made by the customer.,true,,
When is the card deactivated,ANS.FAQs.credit.cards.ret.when.card.deactiv,FAQ: When is the card deactivated?,,When the customer fails to make the required minimum payment for two consecutive months. The card shall be reactivated within 24 working hours after the total minimum payment is made by the customer.,true,,
Can I open an account via Al Ahly Net/NBE Mobile?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.open.acc,FAQ: Can I open an account via Al Ahly Net/NBE Mobile?,,"Yes, you can open a new sub-account as long as you do not have the same type of account in the same currency. Your personal information must also be updated. In case a message indicating that your personal information expired is displayed, refer to the branch to update your information.",true,,
Can I open an account via Al Ahly Net/NBE Mobile,ANS.FAQs.alAhlyNet.nbe.mobile.ret.open.acc,FAQ: Can I open an account via Al Ahly Net/NBE Mobile?,,"Yes, you can open a new sub-account as long as you do not have the same type of account in the same currency. Your personal information must also be updated. In case a message indicating that your personal information expired is displayed, refer to the branch to update your information.",true,,
Can financial transactions be printed,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.print,FAQ:  Can financial transactions be printed?,,"Yes, the account activity can be printed and saved in PDF, CSV & MT940 formats for corporate customers.",true,,
Can financial transactions be printed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.print,FAQ:  Can financial transactions be printed?,,"Yes, the account activity can be printed and saved in PDF, CSV & MT940 formats for corporate customers.",true,,
Is Al Ahly Mobile application supported by Android and IOS mobile operating systems?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.app.support.android.io.oper.system,FAQ:  Is Al Ahly Mobile application supported by Android and IOS mobile operating systems?,,"Yes, the application is supported by Android 9 and later versions and IOS 11 and later versions.",true,,
Is Al Ahly Mobile application supported by Android and IOS mobile operating systems,ANS.FAQs.alAhlyNet.nbe.mobile.corp.app.support.android.io.oper.system,FAQ:  Is Al Ahly Mobile application supported by Android and IOS mobile operating systems?,,"Yes, the application is supported by Android 9 and later versions and IOS 11 and later versions.",true,,
Can certificates/deposits be opened via the service,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,FAQ: Can certificates/deposits be opened via the service?,,"Yes, certificates/deposits can be opened via Al Ahly Net/NBE Mobile. Click on the menu �Accounts�, �Certificates/Deposits�, then click on ""Open Certificates/Deposits�",true,,
Can certificates/deposits be opened via the service?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.cert.deposit.open,FAQ: Can certificates/deposits be opened via the service?,,"Yes, certificates/deposits can be opened via Al Ahly Net/NBE Mobile. Click on the menu �Accounts�, �Certificates/Deposits�, then click on ""Open Certificates/Deposits�",true,,
How can I know my card credit limit?,ANS.FAQs.credit.cards.ret.know.card.limit,FAQ: How can I know my card credit limit?,,"Once you receive your credit card, you can know your credit limit by asking any customer service representative (CSR) at any NBE branch, contacting our call center or through your Al Ahly Net/NBE Mobile.",true,,
How can I know my card credit limit,ANS.FAQs.credit.cards.ret.know.card.limit,FAQ: How can I know my card credit limit?,,"Once you receive your credit card, you can know your credit limit by asking any customer service representative (CSR) at any NBE branch, contacting our call center or through your Al Ahly Net/NBE Mobile.",true,,
How to qualify to Platinum segment?,ANS.FAQs.alAhlyPlatinum.services.qualifi.segment,FAQ: How to qualify to Platinum segment?,,"Simply maintain with NBE a balance equal or above EGP 1,500,000 (or equivalent in any foreign currency).",true,,
How to qualify to Platinum segment,ANS.FAQs.alAhlyPlatinum.services.qualifi.segment,FAQ: How to qualify to Platinum segment?,,"Simply maintain with NBE a balance equal or above EGP 1,500,000 (or equivalent in any foreign currency).",true,,
How can I redeem my AL-AHLY Points to e-vouchers,ANS.FAQs.alAhlyPoints.redeem.e.voucher,FAQ: How can I redeem my AL-AHLY Points to e-vouchers?,,"To redeem your points online, log on to www.alahlypoints.com and redeem directly online. 
To redeem over the phone, contact our call center on 19623 and request a redemption of your AL-AHLY Points.",true,,
How can I redeem my AL-AHLY Points to e-vouchers?,ANS.FAQs.alAhlyPoints.redeem.e.voucher,FAQ: How can I redeem my AL-AHLY Points to e-vouchers?,,"To redeem your points online, log on to www.alahlypoints.com and redeem directly online. 
To redeem over the phone, contact our call center on 19623 and request a redemption of your AL-AHLY Points.",true,,
Is transferring the salary obligatory to get a personal loan,ANS.FAQs.personal.loan.transfer.salari.obligatori,FAQ: Is transferring the salary obligatory to get a personal loan?,,"There are various Personal Loan programs (with salary/installment transfer- without salary/installment transfer- business owners and self-employed- pensioners). 
For more information, Click here.",true,,
Is transferring the salary obligatory to get a personal loan?,ANS.FAQs.personal.loan.transfer.salari.obligatori,FAQ: Is transferring the salary obligatory to get a personal loan?,,"There are various Personal Loan programs (with salary/installment transfer- without salary/installment transfer- business owners and self-employed- pensioners). 
For more information, Click here.",true,,
How can the card be used?,ANS.FAQs.al.ahly.payroll.card.program.us,FAQ: How can the card be used?,,The card can be used for cash withdrawal and purchases inside Egypt.,true,,
How can the card be used,ANS.FAQs.al.ahly.payroll.card.program.us,FAQ: How can the card be used?,,The card can be used for cash withdrawal and purchases inside Egypt.,true,,
How can transactions be reviewed?,ANS.FAQs.pos.transact.review,FAQ: How can transactions be reviewed?,,A statement of the daily transactions shall be sent to the merchant's approved e-mail at the day following the transaction date.,true,,
How can transactions be reviewed,ANS.FAQs.pos.transact.review,FAQ: How can transactions be reviewed?,,A statement of the daily transactions shall be sent to the merchant's approved e-mail at the day following the transaction date.,true,,
What are the actions available for the hard token?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.action.avail.hard.token,FAQ: what are the actions available for the hard token?,,"You can activate, refresh and deactivate the hard token.",true,,
What are the actions available for the hard token,ANS.FAQs.alAhlyNet.nbe.mobile.ret.action.avail.hard.token,FAQ: what are the actions available for the hard token?,,"You can activate, refresh and deactivate the hard token.",true,,
Can standing instructions be modified or stopped,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.modifi.stop,FAQ: can standing instructions be modified or stopped?,,"Yes, you can stop standing instructions but you cannot modify them.",true,,
Can standing instructions be modified or stopped?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.modifi.stop,FAQ: can standing instructions be modified or stopped?,,"Yes, you can stop standing instructions but you cannot modify them.",true,,
Can I apply for NBE�s products?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.appli.product,FAQ: Can I apply for NBE�s products?,,"Yes, you can apply for a personal or auto loan/credit card via Al Ahly Net/NBE Mobile after completing and uploading all required documents.",true,,
Can I apply for NBE�s products,ANS.FAQs.alAhlyNet.nbe.mobile.ret.appli.product,FAQ: Can I apply for NBE�s products?,,"Yes, you can apply for a personal or auto loan/credit card via Al Ahly Net/NBE Mobile after completing and uploading all required documents.",true,,
How can I subscribe to AL Ahly PhoneCash?,ANS.FAQs.alAhlyPhoneCash.subscrib,FAQ: How can I subscribe to AL Ahly PhoneCash?,,"For NBE customers, you can subscribe by visiting the nearest NBE branch or through NBE website (through self-services/Phone Cash self-registration). 

Non-NBE customers can subscribe to Al Ahly PhoneCash via any NBE branch or e-branch.",true,,
