languageTag,key,message,annotation
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.not.mutual.fund.acc.account.creat,"يمكن انشاء حساب الاستثمار لأول مرة عن طريق الدخول على خدمة صناديق الاستثمار والضغط على ""تقديم طلبات""...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.not.mutual.fund.acc.account.creat,"يمكن انشاء حساب الاستثمار لأول مرة عن طريق الدخول على خدمة صناديق الاستثمار والضغط على ""تقديم طلبات""...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.assign.upon.open.invest.account,الحساب الأساسي هو الحساب الذي يتم استقبال كوبونات وثائق الصناديق ويمكن تعديلة لاحقا وفقا ورغبتكم....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.assign.upon.open.invest.account,الحساب الأساسي هو الحساب الذي يتم استقبال كوبونات وثائق الصناديق ويمكن تعديلة لاحقا وفقا ورغبتكم....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.mutual.fund.view,"•	رصيد الوثائق القائم 
•	القيمة الحالية لرصيد الوثائق القائم
•	احدث سعر لوثائق صناديق الاستثمار
•...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.mutual.fund.view,"•	رصيد الوثائق القائم 
•	القيمة الحالية لرصيد الوثائق القائم
•	احدث سعر لوثائق صناديق الاستثمار
•...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.detail.credit.card,"نعم , باستخدام هذه الخدمة يمكنك أن تنفذ المهام الأتية : 
•	الحصول علي ملخص حالة البطاقة متضمنة : ال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.view.detail.credit.card,"نعم , باستخدام هذه الخدمة يمكنك أن تنفذ المهام الأتية : 
•	الحصول علي ملخص حالة البطاقة متضمنة : ال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.credit.card.due.payment,نعم، متاح للعملاء المشتركين في خدمة الأهلي نت/ الأهلي موبايل سداد مستحقات بطاقات الائتمان...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.credit.card.due.payment,نعم، متاح للعملاء المشتركين في خدمة الأهلي نت/ الأهلي موبايل سداد مستحقات بطاقات الائتمان...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail,"• تفعيل بطاقة خصم جديد / بطاقة خصم مجددة
• طلب رقم سري جديد.
• تصفير المحاولات الخاطئة لإدخال الرق...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail,"• تفعيل بطاقة خصم جديد / بطاقة خصم مجددة
• طلب رقم سري جديد.
• تصفير المحاولات الخاطئة لإدخال الرق...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail.origin.supplementari.card,نعم، يمكنك استخدام خدمات بطاقة الخصم المباشر للبطاقتين الاصلية والاضافية....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.debit.card.avail.origin.supplementari.card,نعم، يمكنك استخدام خدمات بطاقة الخصم المباشر للبطاقتين الاصلية والاضافية....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.differ.detail.prepaid.card.view,"نعم ، عن طريق الدخول الي النظام ثم الدخول على القائمة الرئيسية واختيار ""البطاقات المدفوعة مقدما"" وال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.differ.detail.prepaid.card.view,"نعم ، عن طريق الدخول الي النظام ثم الدخول على القائمة الرئيسية واختيار ""البطاقات المدفوعة مقدما"" وال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.prepaid.card,"• الاستعلام عن الحركات التي تمت على البطاقة
• تفعيل البطاقة الجديدة والبطاقة التي تم تجديدها
• تصف...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.avail.prepaid.card,"• الاستعلام عن الحركات التي تمت على البطاقة
• تفعيل البطاقة الجديدة والبطاقة التي تم تجديدها
• تصف...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.appli.product,نعم، يمكنك تقديم طلب للحصول على قرض شخصي او سيارة / بطاقة ائتمان عن طريق الأهلي نت/ الأهلي موبايل وذ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.appli.product,نعم، يمكنك تقديم طلب للحصول على قرض شخصي او سيارة / بطاقة ائتمان عن طريق الأهلي نت/ الأهلي موبايل وذ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.statu.submit.loan.app,"يمكن متابعه حالة القرض من خلال الدخول على القائمة الرئيسية ثم الضغط على "" طلب الحصول على قرض / بطاقة...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.track.statu.submit.loan.app,"يمكن متابعه حالة القرض من خلال الدخول على القائمة الرئيسية ثم الضغط على "" طلب الحصول على قرض / بطاقة...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.amend.person.info,نعم؛ يمكنك تعديل البيانات الشخصية التالية البريد الالكتروني، عدد من يعول، المؤهل الدراسي، نوع السكن،...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.amend.person.info,نعم؛ يمكنك تعديل البيانات الشخصية التالية البريد الالكتروني، عدد من يعول، المؤهل الدراسي، نوع السكن،...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.enabl.make.transfer.outsid.custom.acc, نعم ، الخدمة تتيح انشاء تعليمات مستديمة لعميل اخر داخل البنك الأهلي المصري فقط مع مراعاة تسجيل حساب...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.enabl.make.transfer.outsid.custom.acc, نعم ، الخدمة تتيح انشاء تعليمات مستديمة لعميل اخر داخل البنك الأهلي المصري فقط مع مراعاة تسجيل حساب...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.modifi.stop,نعم ، يمكنك إيقاف التعليمات المستديمة ولكن لا يمكنك تعديل التعليمات المستديمة ....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.stand.instruct.modifi.stop,نعم ، يمكنك إيقاف التعليمات المستديمة ولكن لا يمكنك تعديل التعليمات المستديمة ....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.execut.stand.instruct.view,نعم، يمكنك الاطلاع على تفاصيل عدد التعليمات المستديمة المنفذة والتي لم تنفذ  ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.detail.execut.stand.instruct.view,نعم، يمكنك الاطلاع على تفاصيل عدد التعليمات المستديمة المنفذة والتي لم تنفذ  ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.select.carri.financi.transact,نعم ، يمكنك تحديد حساب المفضل لك ليكون الحساب الاساسي لأجراء المعاملات المالية منه وذلك بالدخول على ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.primari.acc.select.carri.financi.transact,نعم ، يمكنك تحديد حساب المفضل لك ليكون الحساب الاساسي لأجراء المعاملات المالية منه وذلك بالدخول على ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.open.acc,نعم ، يمكنك فتح حساب فرعى جديد على ان لا يكون لديكم نفس نوع الحساب و بنفس العملة وان يكون البيانات ا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.open.acc,نعم ، يمكنك فتح حساب فرعى جديد على ان لا يكون لديكم نفس نوع الحساب و بنفس العملة وان يكون البيانات ا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.choos.branch.new.sub.acc,نعم، يمكنك اختيار المحافظة و الفرع....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.choos.branch.new.sub.acc,نعم، يمكنك اختيار المحافظة و الفرع....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.submit.score.credit.report.request,يمكنك الآن تقديم طلب استعلام ائتماني I-Score من خلال الأهلي نت او الأهلي موبايل والحصول عليه من الخد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.ret.submit.score.credit.report.request,يمكنك الآن تقديم طلب استعلام ائتماني I-Score من خلال الأهلي نت او الأهلي موبايل والحصول عليه من الخد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.avail,"• خدمات الاستفسار عن الحسابات والشهادات والودائع والقروض ووثائق صناديق الاستثمار 
• الضمان وخطابات ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.avail,"• خدمات الاستفسار عن الحسابات والشهادات والودائع والقروض ووثائق صناديق الاستثمار 
• الضمان وخطابات ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.subscrib, يمكنك الاشتراك من خلال زيارة أقرب فرع من فروع مصرفنا....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.subscrib, يمكنك الاشتراك من خلال زيارة أقرب فرع من فروع مصرفنا....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.password.us, بعد الاشتراك في الخدمة سوف يتم ارسال كود المستخدم وهوية الشركة على البريد الإلكتروني المسجل بطلب ال...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.password.us, بعد الاشتراك في الخدمة سوف يتم ارسال كود المستخدم وهوية الشركة على البريد الإلكتروني المسجل بطلب ال...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.login.password.chang," نعم، يمكنك تغيير كلمة المرور"" Login Password"" من خلال الضغط على تغيير كلمة المرور > ادخال كلمة المر...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.login.password.chang," نعم، يمكنك تغيير كلمة المرور"" Login Password"" من خلال الضغط على تغيير كلمة المرور > ادخال كلمة المر...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.happen.incorrect.login.password.enter,"  إذا قمت بإدخال عدد من المحاولات لإدخال كلمة المرور 5"" محاولات""، وكانت جميع المحاولات خاطئة، سيتم إ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.happen.incorrect.login.password.enter,"  إذا قمت بإدخال عدد من المحاولات لإدخال كلمة المرور 5"" محاولات""، وكانت جميع المحاولات خاطئة، سيتم إ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.web.browser.us.access, المتصفحات المدعومة هي مايكروسوفت ايدج وفايرفوكس وجوجل كروم وبرجاء استخدام أحدث اصدار لتلك المتصفحات...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.web.browser.us.access, المتصفحات المدعومة هي مايكروسوفت ايدج وفايرفوكس وجوجل كروم وبرجاء استخدام أحدث اصدار لتلك المتصفحات...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.app.support.android.io.oper.system, نعم يدعم التطبيق نظام اندرويد 9 وما بعده من اصدارات و  IOS 11  وما بعده من إصدارات....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.app.support.android.io.oper.system, نعم يدعم التطبيق نظام اندرويد 9 وما بعده من اصدارات و  IOS 11  وما بعده من إصدارات....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.max.number.user.singl.corp.custom, لا يوجد حد اقصى للمشتركين من الشركات سواء من المعدين او المراجعين. ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.max.number.user.singl.corp.custom, لا يوجد حد اقصى للمشتركين من الشركات سواء من المعدين او المراجعين. ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.carri.maker.checker, نعم يمكن تنفيذ المعاملات المالية من خلال مُعد و مُراجع، ايضا يمكن للشركة تحديد حتى خمس مستويات من ا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.carri.maker.checker, نعم يمكن تنفيذ المعاملات المالية من خلال مُعد و مُراجع، ايضا يمكن للشركة تحديد حتى خمس مستويات من ا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.corp.custom.us.soft.token, غير متاح، ومتاح للشركات الحصول على جهاز رموز الامان Hard token فقط من خلال أقرب فرع من فروع مصرفنا....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.corp.custom.us.soft.token, غير متاح، ومتاح للشركات الحصول على جهاز رموز الامان Hard token فقط من خلال أقرب فرع من فروع مصرفنا....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.us.carri.financi.transact.corp.custom, نعم يمكن ذلك ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.us.carri.financi.transact.corp.custom, نعم يمكن ذلك ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.log.us.facial.recognit.fingerprint.avail.corp.custom,نعم، الخدمة متاحة للشركات من خلال الموبايل البنكي وفقاً والمدعوم من جانب هاتف سيادتكم....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.log.us.facial.recognit.fingerprint.avail.corp.custom,نعم، الخدمة متاحة للشركات من خلال الموبايل البنكي وفقاً والمدعوم من جانب هاتف سيادتكم....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.adjust.login.set.enabl.facial.recognit.fingerprint,يمكنك اعداد الدخول على الخدمة باستخدام معرف البصمة / معرف الوجه من خلال تسجيل الدخول باستخدام المصاد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.adjust.login.set.enabl.facial.recognit.fingerprint,يمكنك اعداد الدخول على الخدمة باستخدام معرف البصمة / معرف الوجه من خلال تسجيل الدخول باستخدام المصاد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.facial.recognit.fingerprint.us.togeth.log,نعم، في حالة ان الجهاز الخاص بك يدعم خاصية معرف البصمة او معرف الوجه في نفس الوقت يمكن استخدامها معا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.facial.recognit.fingerprint.us.togeth.log,نعم، في حالة ان الجهاز الخاص بك يدعم خاصية معرف البصمة او معرف الوجه في نفس الوقت يمكن استخدامها معا...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.track.financi.transact.carri.acc, يتم الدخول على القائمة الرئيسية > الحسابات > نشاط الحساب > ثم تحديد المدة من القائمة المنسدلة ثم ال...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.track.financi.transact.carri.acc, يتم الدخول على القائمة الرئيسية > الحسابات > نشاط الحساب > ثم تحديد المدة من القائمة المنسدلة ثم ال...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.print, نعم، يمكن طباعة نشاط الحساب و حفظه بصيغه PDF،  CSV،   MT940  للشركات...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.financi.transact.print, نعم، يمكن طباعة نشاط الحساب و حفظه بصيغه PDF،  CSV،   MT940  للشركات...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.debit.credit.transact.view.separ, نعم، يمكن عرض المعاملات المدينة فقط او الدائنة فقط من خلال اختيار نوع المعاملة من القائمة المنسدلة ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.debit.credit.transact.view.separ, نعم، يمكن عرض المعاملات المدينة فقط او الدائنة فقط من خلال اختيار نوع المعاملة من القائمة المنسدلة ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.obtain, من خلال الدخول على القائمة الرئيسية > الحسابات > الحسابات> تفاصيل الحسابات> اختيار الحساب من خلال م...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.obtain, من خلال الدخول على القائمة الرئيسية > الحسابات > الحسابات> تفاصيل الحسابات> اختيار الحساب من خلال م...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.view, نوع الحساب / عملة الحساب> الفرع الماسك للحساب > حالة الحساب > تاريخ فتح الحساب > رقم الحساب المصرفي...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.acc.detail.view, نوع الحساب / عملة الحساب> الفرع الماسك للحساب > حالة الحساب > تاريخ فتح الحساب > رقم الحساب المصرفي...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.select.carri.financi.transact, نعم، يمكنك تحديد حساب المفضل لك ليكون الحساب الاساسي لأجراء المعاملات المالية منه وذلك بالدخول على ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.select.carri.financi.transact, نعم، يمكنك تحديد حساب المفضل لك ليكون الحساب الاساسي لأجراء المعاملات المالية منه وذلك بالدخول على ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.type.deposit.cert.differ.currenc.view," نعم، عن طريق الدخول الي النظام ثم الضغط على ""الحسابات"" والضغط على ""الودائع / الشهادات"" من القائمة ا...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.type.deposit.cert.differ.currenc.view," نعم، عن طريق الدخول الي النظام ثم الضغط على ""الحسابات"" والضغط على ""الودائع / الشهادات"" من القائمة ا...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view," يتم عرض تفاصيل الودائع والشهادات عن طريق الضغط على ""الشهادات والودائع"" من الصفحة الرئيسية ثم الضغط ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view," يتم عرض تفاصيل الودائع والشهادات عن طريق الضغط على ""الشهادات والودائع"" من الصفحة الرئيسية ثم الضغط ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,"• مبلغ ومدة الوديعة او الشهادة
• رقم حساب الوديعة او الشهادة
• حالة الوديعة او الشهادة
• تاريخ ال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,"• مبلغ ومدة الوديعة او الشهادة
• رقم حساب الوديعة او الشهادة
• حالة الوديعة او الشهادة
• تاريخ ال...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.open.cert.deposit, نعم، يمكن شراء شهادة او ربط وديعة من خلال خدمة الاهلي نت / الاهلي موبايل، وللقيام بذلك يمكنك الضغط ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.open.cert.deposit, نعم، يمكن شراء شهادة او ربط وديعة من خلال خدمة الاهلي نت / الاهلي موبايل، وللقيام بذلك يمكنك الضغط ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.redeem.cert.deposit, نعم، يمكن استرداد شهادة او كسر وديعة من خلال خدمة الاهلي نت / الاهلي موبايل، وللقيام بذلك يمكنك الض...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.redeem.cert.deposit, نعم، يمكن استرداد شهادة او كسر وديعة من خلال خدمة الاهلي نت / الاهلي موبايل، وللقيام بذلك يمكنك الض...,
ar,ANS.FAQs.alAhlyNet.al.ahly.mobile.corp.avail.option.amend.cert.deposit,o        يمكن من خلال النظام التعديل على تعليمات الاستحقاق من حيث موقف الشهادة او الوديعة / حساب الت...,
ar,ANS.FAQs.alAhlyNet.al.ahly.mobile.corp.avail.option.amend.cert.deposit,o        يمكن من خلال النظام التعديل على تعليمات الاستحقاق من حيث موقف الشهادة او الوديعة / حساب الت...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.long.process.request.open.amend.redeem.cert.deposit,يتم تنفيذ الطلبات بشكل لحظي Online...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.long.process.request.open.amend.redeem.cert.deposit,يتم تنفيذ الطلبات بشكل لحظي Online...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.differ.type.mutual.fund.view," نعم، عن طريق الدخول الي النظام ثم الدخول على القائمة الرئيسية واختيار ""صناديق الاستثمار"" والضغط على...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.differ.type.mutual.fund.view," نعم، عن طريق الدخول الي النظام ثم الدخول على القائمة الرئيسية واختيار ""صناديق الاستثمار"" والضغط على...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.not.mutual.fund.acc.account.creat," يمكن انشاء حساب الاستثمار لأول مرة عن طريق الدخول واختيار خدمة صناديق الاستثمار والضغط على ""تقديم ا...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.not.mutual.fund.acc.account.creat," يمكن انشاء حساب الاستثمار لأول مرة عن طريق الدخول واختيار خدمة صناديق الاستثمار والضغط على ""تقديم ا...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.assign.upon.open.invest.account, الحساب الأساسي هو الحساب الذي يتم استقبال كوبونات وثائق الصناديق ويمكن تعديله لاحقا وفقا ورغبتكم....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.assign.upon.open.invest.account, الحساب الأساسي هو الحساب الذي يتم استقبال كوبونات وثائق الصناديق ويمكن تعديله لاحقا وفقا ورغبتكم....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.mutual.fund.view,"• رصيد الوثائق القائم 
• القيمة الحالية لرصيد الوثائق القائم
• أحدث سعر لوثائق صناديق الاستثمار
•...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.mutual.fund.view,"• رصيد الوثائق القائم 
• القيمة الحالية لرصيد الوثائق القائم
• أحدث سعر لوثائق صناديق الاستثمار
•...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view, نعم يتم عرض رقم وحالة ومبلغ الشيك. ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view, نعم يتم عرض رقم وحالة ومبلغ الشيك. ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view, عن طريق اختيار من القائمة الرئيسية الحسابات > الحسابات > ثم اختيار استعلام عن حالة الشيك ثم يتم تحد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view, عن طريق اختيار من القائمة الرئيسية الحسابات > الحسابات > ثم اختيار استعلام عن حالة الشيك ثم يتم تحد...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.statu.chequ.collect.view, نعم، يمكنك عرض حالة الشيكات المودعة في مصرفنا تحت التحصيل (محصل / مرفوض / تحت التحصيل)....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.statu.chequ.collect.view, نعم، يمكنك عرض حالة الشيكات المودعة في مصرفنا تحت التحصيل (محصل / مرفوض / تحت التحصيل)....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.made.without.ad.paye, نعم من خلال الدخول على خدمة التحويل لمرة واحدة كما يمكن إضافة المستفيد بعد إتمام التحويل مباشرة....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.made.without.ad.paye, نعم من خلال الدخول على خدمة التحويل لمرة واحدة كما يمكن إضافة المستفيد بعد إتمام التحويل مباشرة....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.print, نعم يمكن ذلك من خلال الدخول على خدمة الاستعلام عن المعاملات المالية....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.print, نعم يمكن ذلك من خلال الدخول على خدمة الاستعلام عن المعاملات المالية....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.sent.paye, نعم يتم ارسال اشعار تحويل للبريد الذي تم تسجيله للمستفيد اثناء انشاء المستخدم او اثناء تنفيذ التحوي...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.sent.paye, نعم يتم ارسال اشعار تحويل للبريد الذي تم تسجيله للمستفيد اثناء انشاء المستخدم او اثناء تنفيذ التحوي...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transact.carri.inquir, نعم يمكن الاستعلام عن المعاملات المالية التي قمت بها من خلال خدمة الاهلي نت/ الأهلي موبايل وكذلك ال...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transact.carri.inquir, نعم يمكن الاستعلام عن المعاملات المالية التي قمت بها من خلال خدمة الاهلي نت/ الأهلي موبايل وكذلك ال...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.loan.view,"• اسم المنتج
• رقم حساب القرض
• عملة الحساب
• مبلغ التمويل المصدق عليه
• رصيد التمويل القائم
• ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.loan.view,"• اسم المنتج
• رقم حساب القرض
• عملة الحساب
• مبلغ التمويل المصدق عليه
• رصيد التمويل القائم
• ...",
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.loan.acc.statement.print, نعم، يمكن طباعة كشف حساب للقرض و حفظه بصيغة PDF ....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.loan.acc.statement.print, نعم، يمكن طباعة كشف حساب للقرض و حفظه بصيغة PDF ....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.donat.made,نعم يمكنك اجراء التبرعات الى الجهات المختلفة والمتاحة على خدمة الاهلي نت / الأهلي موبايل ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.donat.made,نعم يمكنك اجراء التبرعات الى الجهات المختلفة والمتاحة على خدمة الاهلي نت / الأهلي موبايل ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.enabl.make.transfer.outsid.compani.acc, نعم، الخدمة تتيح انشاء تعليمات مستديمة لعميل اخر داخل البنك الأهلي المصري فقط مع مراعاة تسجيل حساب ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.enabl.make.transfer.outsid.compani.acc, نعم، الخدمة تتيح انشاء تعليمات مستديمة لعميل اخر داخل البنك الأهلي المصري فقط مع مراعاة تسجيل حساب ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.modifi.stop, نعم، يمكنك إيقاف التعليمات المستديمة ولكن لا يمكنك تعديل التعليمات المستديمة....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.stand.instruct.modifi.stop, نعم، يمكنك إيقاف التعليمات المستديمة ولكن لا يمكنك تعديل التعليمات المستديمة....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.execut.stand.instruct.view, نعم، يمكنك الاطلاع على تفاصيل التعليمات المستديمة وعدد التعليمات المستديمة المنفذة والتي لم تنفذ  ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.execut.stand.instruct.view, نعم، يمكنك الاطلاع على تفاصيل التعليمات المستديمة وعدد التعليمات المستديمة المنفذة والتي لم تنفذ  ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.multipl.transfer,خدمة التحويلات المتعددة Multiple Transfer تتيح لك إمكانية تنفيذ أكثر من تحويل (داخلي/ محلي) في خطوة ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.multipl.transfer,خدمة التحويلات المتعددة Multiple Transfer تتيح لك إمكانية تنفيذ أكثر من تحويل (داخلي/ محلي) في خطوة ...,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.bill.payment.top.enabl, نعم، يمكن استخدام خدمات فوري من خلال الأهلي نت والأهلي موبايل....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.bill.payment.top.enabl, نعم، يمكن استخدام خدمات فوري من خلال الأهلي نت والأهلي موبايل....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.send.monei.e.wallet.bank, نعم؛ يمكنك التحويل الي محفظة الكترونية داخل/خارج البنك الأهلي المصري....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.send.monei.e.wallet.bank, نعم؛ يمكنك التحويل الي محفظة الكترونية داخل/خارج البنك الأهلي المصري....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.hard.token.obtain, يتم استلامه من خلال أقرب فرع من فروع مصرفنا وتفعيله من خلال الأهلي نت/ الأهلي موبايل....,
ar,ANS.FAQs.alAhlyNet.nbe.mobile.corp.hard.token.obtain, يتم استلامه من خلال أقرب فرع من فروع مصرفنا وتفعيله من خلال الأهلي نت/ الأهلي موبايل....,
